id,name,url,price,old_price,brand,city
608586601,"Шоколад горький Ritter Sport какао 81%, 100г",https://online.metro-cc.ru/products/shokolad-gorkiy-ritter-sport-kakao-81-100g,225.0,262.0,RITTER SPORT,Санкт-Петербург
214460,"Шоколад Вдохновение классический, 100г",https://online.metro-cc.ru/products/vdohnovenie-klassicheskij-100g,169.0,,ВДОХНОВЕНИЕ,Санкт-Петербург
639049311,"Батончик шоколадный Ulker Albeni с печеньем и карамелью, 40г",https://online.metro-cc.ru/products/40g-batonchik-shokoladnyy-ulker-albeni-pechenekaramel-268435,39.9,,ULKER,Санкт-Петербург
597618,"Шоколад Россия Щедрая душа Российский горький, 82г",https://online.metro-cc.ru/products/gorkij-rossiya-schedraya-dusha-82g,79.9,,РОССИЯ ЩЕДРАЯ ДУША,Санкт-Петербург
583366,"RIOBA Шоколад горький миндаль, цукаты, апельсин, 100г",https://online.metro-cc.ru/products/shokolad-rioba-gorkij-mindal-cukaty-apelsin-100g,169.0,182.0,RIOBA,Санкт-Петербург
248121,"Шоколад Ritter Sport темный марципан, 100г",https://online.metro-cc.ru/products/ritter-sport-temnyj-marcipan-100g,164.0,193.0,RITTER SPORT,Санкт-Петербург
427784,"Шоколад Ritter Sport молочный Цельный миндаль, 100г",https://online.metro-cc.ru/products/ritter-sport-molochnyj-celnyj-mindal-100g,199.0,245.0,RITTER SPORT,Санкт-Петербург
541402,"Шоколад Бабаевский горький, 90г",https://online.metro-cc.ru/products/shokolad-babaevskij-gorkij,149.0,155.0,БАБАЕВСКИЙ,Санкт-Петербург
413388574,"RIOBA Шоколад темный с вишней и миндалем, 100г",https://online.metro-cc.ru/products/100g-shokolad-rioba-gorkiy-s-vishney-i-mindalem,169.0,182.0,RIOBA,Санкт-Петербург
651351,"Шоколад Ritter Sport молочный кешью, 100г",https://online.metro-cc.ru/products/ritter-sport-molochnyj-keshyu-100g,199.0,245.0,RITTER SPORT,Санкт-Петербург
633415473,"Шоколад Воздушный пористый белый, 80г",https://online.metro-cc.ru/products/80g-shokolad-belyy-vozdushnyy-poristyy,115.0,129.0,ВОЗДУШНЫЙ,Санкт-Петербург
597669,"Шоколад Россия Щедрая душа Карамель и арахис молочный, 82г",https://online.metro-cc.ru/products/molochnyj-rossiya-schedraya-dusha-mindal-arahis-82g,72.9,,РОССИЯ ЩЕДРАЯ ДУША,Санкт-Петербург
582925,"RIOBA Шоколад горький 72% какао, 100г",https://online.metro-cc.ru/products/rioba-gorkij-72-kakao-100g,199.0,,RIOBA,Санкт-Петербург
170326,"Батончик шоколадный Milky Way 1+1, 52г x 18 шт",https://online.metro-cc.ru/products/milky-way-1-1-52g-328588,1240.2,,MILKY WAY,Санкт-Петербург
632990480,"Шоколад молочный Россия Щедрая душа шоколадные пузырьки, 75г",https://online.metro-cc.ru/products/75g-shokolad-molochnyy-rossiya-schedraya-dusha-shokoladnye-puzyrki,74.9,81.9,РОССИЯ ЩЕДРАЯ ДУША,Санкт-Петербург
167195,"Шоколад Бабаевский Вдохновение горький с миндалем 75% какао, 100г",https://online.metro-cc.ru/products/babaevskij-vdohnovenie-gorkij-s-mindalem-75-kakao-100g,185.0,,ВДОХНОВЕНИЕ,Санкт-Петербург
537685289,"Шоколад Россия Щедрая душа молочный цельный фундук, 85г",https://online.metro-cc.ru/products/85g-shokolad-rossiya-schedraya-dusha-molochnyy-tsel-funduk,99.9,,РОССИЯ ЩЕДРАЯ ДУША,Санкт-Петербург
633417143,"Шоколад Milka Цельный фундук молочный, 80г",https://online.metro-cc.ru/products/80g-shokolad-molochnyy-milka-tselnyy-funduk,139.0,,MILKA,Санкт-Петербург
393912,"Молочный шоколад Dove с цельным фундуком, 90г",https://online.metro-cc.ru/products/molochnyj-dove-s-celnym-fundukom-90g-550646,139.0,143.0,DOVE,Санкт-Петербург
386596,"Шоколад Ritter Sport темный с мятой, 100г",https://online.metro-cc.ru/products/ritter-sport-temnyj-myata-100g,164.0,193.0,RITTER SPORT,Санкт-Петербург
85931,"Батончик шоколадный Bounty Trio, 83г x 24 шт",https://online.metro-cc.ru/products/bounty-trio-825g-248151,2277.6,,BOUNTY,Санкт-Петербург
123155,"Шоколад Красный Октябрь Аленка молочный, 200г",https://online.metro-cc.ru/products/alenka-molochnyj-200g,269.0,,АЛЕНКА,Санкт-Петербург
616289,"Шоколад Ritter Sport шоколадное печенье с орехами, 100г",https://online.metro-cc.ru/products/100g-ritter-sport-pechenye-orehi,164.0,193.0,RITTER SPORT,Санкт-Петербург
636189198,"Шоколад Монетный Двор Новый год молочный порционный (5г x 15шт), 75г",https://online.metro-cc.ru/products/15shth5g-shokolad-molochnyy-monetnyy-dvor-novyy-god-portsionnyy,199.0,256.0,МОНЕТНЫЙ ДВОР,Санкт-Петербург
177614138,"Шоколад Villars молочный 32%, 100г",https://online.metro-cc.ru/products/100g-shokolad-villars-molochnyy-32,419.0,,VILLARS,Санкт-Петербург
639027809,"Шоколад Milka Mmmax молочный с воздушным рисом карамелью и арахисом, 270г",https://online.metro-cc.ru/products/shokolad-milka-mmmax-molochnyy-s-vozdushnym-risom-karamelyu-i-arahisom-270g,399.0,519.0,MILKA,Санкт-Петербург
639002668,"Шоколад Chokodelika белый с украшением Малина, вишня, зеленый чай, 75г",https://online.metro-cc.ru/products/75g-shokolad-belyy-chokodelika-malinavishnyazelenyy-chay,359.0,549.0,CHOKODELIKA,Санкт-Петербург
597550,"Шоколад Россия Щедрая душа Больше какао молочный с миндалем и изюмом, 82г",https://online.metro-cc.ru/products/molochnyj-rossiya-schedraya-dusha-mindal-izyum-82g,72.9,,РОССИЯ ЩЕДРАЯ ДУША,Санкт-Петербург
633415368,"Шоколад Alpen Gold Max Fun Карамель-мармелад-печенье молочный, 140г",https://online.metro-cc.ru/products/140g-shokolad-molochnyy-alpen-gold-max-fun-karammarmpechene,179.0,189.0,ALPEN GOLD,Санкт-Петербург
177668976,"Шоколад Villars мини молочный и горький, 250г",https://online.metro-cc.ru/products/250g-mini-shokolad-villars-molochnyy-i-gorkiy,1599.0,1869.0,VILLARS,Санкт-Петербург
605807,"Шоколад Красный Октябрь Аленка много молока + кальций, 90г",https://online.metro-cc.ru/products/90g-alyonka-mnogo-moloka,105.0,,АЛЕНКА,Санкт-Петербург
607844063,"Шоколад молочный Alpen Gold черника-йогурт, 80г",https://online.metro-cc.ru/products/80g-shokolad-molochnyy-alpen-gold-chernika-yogurt,83.9,102.0,ALPEN GOLD,Санкт-Петербург
311607006,"Шоколад Ritter Sport вафля-какао-мусс, 100г",https://online.metro-cc.ru/products/100g-shokolad-ritter-sport-vaflyakakao-muss,164.0,193.0,RITTER SPORT,Санкт-Петербург
207448,"Шоколад Lindt Excellence 70% какао, 100г",https://online.metro-cc.ru/products/lindt-excellence-gorkij-70-100g,315.0,329.0,LINDT,Санкт-Петербург
635964483,"Подарочный набор шоколадных фигур Победа вкуса Новогодний, 100г",https://online.metro-cc.ru/products/100g-nabor-shokoladnyh-figur-pobeda-vkusa-novogodniy,249.0,,ПОБЕДА ВКУСА,Санкт-Петербург
98880830,"Шоколад Бабаевский люкс, 90г",https://online.metro-cc.ru/products/90g-shokolad-babaevskiy-lyuks,139.0,,БАБАЕВСКИЙ,Санкт-Петербург
424844,"Батончик Picnic шоколадный с арахисом и изюмом, 38г x 35 шт",https://online.metro-cc.ru/products/art-580125,1676.5,,PICNIC,Санкт-Петербург
364878,"Шоколад Lindt Excellence Темный с карамелью и морской солью, 100г",https://online.metro-cc.ru/products/lindt-excellence-temnyj-s-karamelyu-morskoj-solyu-100g,315.0,329.0,LINDT,Санкт-Петербург
609128,"Батончик шоколадный Snickers Криспер, 60г x 24 шт",https://online.metro-cc.ru/products/3-20g-snickers-krisper-118426,1509.6,,SNICKERS,Санкт-Петербург
538375,"Шоколад Ritter Sport Темный 74% какао с насыщенным вкусом из Перу, 100г",https://online.metro-cc.ru/products/ritter-sport-temnyj-74-kakao-100g,225.0,245.0,RITTER SPORT,Санкт-Петербург
624576577,"Батончик вафельный Xrust&Go с арахисом и карамелью, 30г",https://online.metro-cc.ru/products/30g-batonchik-vafelnyy-xrustgo-arahiskaramel,37.9,,XRUST&GO,Санкт-Петербург
230719,"Шоколад Merci молочный, 100г",https://online.metro-cc.ru/products/merci-molochnyj-100g,225.0,235.0,MERCI,Санкт-Петербург
597659,"Шоколад Россия Щедрая душа молочный шоколад, белый шоколад, 75г",https://online.metro-cc.ru/products/rossiya-schedraya-dusha-molochnyj-belyj-75g,74.9,,РОССИЯ ЩЕДРАЯ ДУША,Санкт-Петербург
412430,"Шоколад Bucheron горький с клюквой, клубникой и фисташками 72% какао, 100г",https://online.metro-cc.ru/products/bucheron-gorkij-s-klyukvoj-klubnikoj-fistashkami-72-kakao-100g,219.0,284.0,BUCHERON,Санкт-Петербург
639028914,"Шоколад Кондитерская фабрика Крупской темный особый, 85г",https://online.metro-cc.ru/products/shokolad-konditerskaya-fabrika-krupskoy-temnyy-osobyy-85g,125.0,134.0,КОНДИТЕРСКАЯ ФАБРИКА КРУПСКОЙ,Санкт-Петербург
607844138,"Шоколад молочный Alpen Gold с фундуком, 80г",https://online.metro-cc.ru/products/80g-shokolad-molochnyy-alpen-gold-s-fundukom,91.9,102.0,ALPEN GOLD,Санкт-Петербург
120681,"Шоколадное яйцо Kinder Surprise Классический 3шт, 60г",https://online.metro-cc.ru/products/yajca-kinder-surprise-3x20g,369.0,,KINDER SURPRISE,Санкт-Петербург
638997813,"Шоколад Zaini Women Of Cocoa горький с апельсином 70%, 75г",https://online.metro-cc.ru/products/75g-shokolad-gorkiy-zaini-70-women-of-cocoa-apelsin,285.0,389.0,ZAINI,Санкт-Петербург
538254,"Шоколад Ritter Sport Темный 61% какао с утонченным вкусом из Никарагуа, 100г",https://online.metro-cc.ru/products/art-60051,225.0,245.0,RITTER SPORT,Санкт-Петербург
457633,"Шоколад Ritter Sport молочный лесной орех, 100г",https://online.metro-cc.ru/products/ritter-sport-molochnyj-lesnoj-oreh-100g,164.0,193.0,RITTER SPORT,Санкт-Петербург
556456,"Шоколад Ritter Sport темный миндаль и апельсин, 100г",https://online.metro-cc.ru/products/temnyj-ritter-sport-mindal-apelsin-s-droblenym-mindalem-kusochkami-apelsinovoj-cedry-100g,164.0,193.0,RITTER SPORT,Санкт-Петербург
289363897,"RIOBA Шоколад горький 72% какао, 20г",https://online.metro-cc.ru/products/20g-shokolad-rioba-gorkiy-72-kakao-135965,39.9,,RIOBA,Санкт-Петербург
392746,"Шоколад Dove молочный с фундуком и изюмом, 90г",https://online.metro-cc.ru/products/dove-molochnyj-s-fundukom-izyumom-90-g,139.0,143.0,DOVE,Санкт-Петербург
636726872,"Медаль шоколадная Мок-Мок Новый Год, 25г",https://online.metro-cc.ru/products/25g-shokoladnaya-medal-mok-mok-ng,82.9,,МОК-МОК,Санкт-Петербург
60595007,"Шоколад Red Delight молочный с пониженной калорийностью, 85г",https://online.metro-cc.ru/products/85g-shokolad-red-delight-molochnyy,239.0,,RED,Санкт-Петербург
639003928,"Шоколад Chokodelika молочный с фундуком в коробке с ленточкой, 250г",https://online.metro-cc.ru/products/250g-shokolad-molochnyy-chokodelika-funduk,849.0,1179.0,CHOKODELIKA,Санкт-Петербург
583406,"RIOBA Шоколад молочный с соленой карамелью, 100г",https://online.metro-cc.ru/products/shokolad-rioba-molochnyj-s-solenoj-karamelyu-100g,169.0,182.0,RIOBA,Санкт-Петербург
607481194,"Батончик шоколадный Cadbury Wispa, 36г",https://online.metro-cc.ru/products/batonchik-shokoladnyy-cadbury-wispa-36g,165.0,,CADBURY,Санкт-Петербург
656006,"Шоколад Россия Щедрая душа молочный шоколад с фундуком и изюмом, 82г",https://online.metro-cc.ru/products/82g-rossiya-schedraya-dusha-funduk-izyum,72.9,,РОССИЯ ЩЕДРАЯ ДУША,Санкт-Петербург
229428,"Шоколад Merci Лесной орех и миндаль, 100г",https://online.metro-cc.ru/products/merci-s-orehom-100g,225.0,235.0,MERCI,Санкт-Петербург
413388579,"RIOBA Шоколад молочный с фундуком 31%, 100г",https://online.metro-cc.ru/products/100g-shokolad-rioba-31-molochnyy-s-fundukom,169.0,182.0,RIOBA,Санкт-Петербург
607845518,"Шоколад молочный Alpen Gold Фундук-изюм, 80г",https://online.metro-cc.ru/products/80g-shokolad-molochnyy-alpen-gold-funduk-izyum,91.9,102.0,ALPEN GOLD,Санкт-Петербург
638997288,"Шоколад Zaini Women Of Cocoa горький 70%, 75г",https://online.metro-cc.ru/products/75g-shokolad-gorkiy-zaini-70-women-of-cocoa,259.0,389.0,ZAINI,Санкт-Петербург
583100,"Шоколад The Belgian белый, 100г",https://online.metro-cc.ru/products/shokolad-the-belgian-belyj-100g,269.0,,BELGIAN,Санкт-Петербург
633415498,"Шоколад Milka Bubbles Капучино пористый молочный, 87г",https://online.metro-cc.ru/products/87g-shokolad-molochnyy-milka-bubbles-poristyy-kapuchino,125.0,129.0,MILKA,Санкт-Петербург
596255483,"Шоколад Бабаевский темный с цельным миндалем, 90г",https://online.metro-cc.ru/products/90g-shokolad-babaevskiy-temnyy-s-tselym-mindalem,145.0,149.0,БАБАЕВСКИЙ,Санкт-Петербург
604908615,"Шоколад молочный Lindt орех-изюм, 300г",https://online.metro-cc.ru/products/shokolad-molochnyy-lindt-oreh-izyum-300g,929.0,1179.0,LINDT,Санкт-Петербург
111950,"Шоколадное Яйцо Kinder Joy с игрушкой, 20г",https://online.metro-cc.ru/products/kinder-joy-s-igrushkoj-infinimiks-20-g,134.0,,KINDER JOY,Санкт-Петербург
395718,"Шоколад Капля Радуги молочный фигурный на палочке, 24г",https://online.metro-cc.ru/products/shokolad-molochnyj-kaplya-radugi-figurnyj-na-palochke-24g,61.9,,КАПЛЯ РАДУГИ,Санкт-Петербург
576021,"Шоколад Аленка Красный Октябрь молочный фундук, 90г",https://online.metro-cc.ru/products/alenka-krasnyj-oktyabr-funduk-90-g,129.0,,АЛЕНКА,Санкт-Петербург
177668964,"Шоколад Villars горький 72%, 100г",https://online.metro-cc.ru/products/100g-shokolad-villars-gorkiy-72,419.0,,VILLARS,Санкт-Петербург
636725457,"Батончик шоколадный Акконд Отломи с молочной карамелью и кремовой начинкой, 33г",https://online.metro-cc.ru/products/33g-konfeta-akkond-otlomi,21.9,27.9,АККОНД,Санкт-Петербург
177668968,"Шоколад Villars темный с цукатами апельсина, 100г",https://online.metro-cc.ru/products/100g-shokolad-villars-tyomnyy-s-tsukatami-apelsina,445.0,,VILLARS,Санкт-Петербург
576005,"Шоколад Аленка Красный Октябрь молочный фундук изюм, 90г",https://online.metro-cc.ru/products/alenka-krasnyj-oktyabr-funduk-izyum-90-g,129.0,,АЛЕНКА,Санкт-Петербург
483856,"Яйцо шоколадное Kinder Surprise из молочного шоколада, 20г",https://online.metro-cc.ru/products/yajco-kinder-syurpriz-20g,151.0,,KINDER SURPRISE,Санкт-Петербург
634791,"Шоколад Априори молочный ягодный микс, 100г",https://online.metro-cc.ru/products/100g-shokolad-apriori-molochnyj-yagodnyj-miks,299.0,369.0,АПРИОРИ,Санкт-Петербург
553493,"Шоколад Априори Deluxe молочный с фисташкой, пеканом и брусникой, 100г",https://online.metro-cc.ru/products/ruchnoj-raboty-apriori-molochnyj-s-fistashkoj-pekanom-brusnikoj-100g,299.0,369.0,АПРИОРИ,Санкт-Петербург
593894,"Шоколад Ritter Sport Extra Nut темный цельный миндаль, 100г",https://online.metro-cc.ru/products/shokolad-ritter-sport-temnyj-mindal-100g,199.0,245.0,RITTER SPORT,Санкт-Петербург
412412,"Шоколад Bucheron горький с миндалем, клюквой и фисташками 72% какао, 100г",https://online.metro-cc.ru/products/bucheron-gorkij-s-mindalem-klyukvoj-fistashkami-72-kakao-100g,219.0,284.0,BUCHERON,Санкт-Петербург
593792865,"Шоколад N Nature темный какао 70%, 80г",https://online.metro-cc.ru/products/80g-shokolad-n-nature-temnyy-70-kakao,199.0,,N NATURE,Санкт-Петербург
489251,"Шоколад Ritter Sport молочный карамельный мусс с миндалем, 100г",https://online.metro-cc.ru/products/art-623819,164.0,193.0,RITTER SPORT,Санкт-Петербург
571247,"Шоколад Milka с ореховой пастой из миндаля молочный, 80г",https://online.metro-cc.ru/products/80g-shokolad-molochnyy-milka-orehovaya-pasta-iz-mindalya,125.0,129.0,MILKA,Санкт-Петербург
633416968,"Шоколад Milka Bubbles Кокос пористый молочный, 87г",https://online.metro-cc.ru/products/87g-shokolad-molochnyy-milka-bubbles-poristyy-kokos,125.0,129.0,MILKA,Санкт-Петербург
385581,"Шоколад Milka молочный с карамельной начинкой, 90г",https://online.metro-cc.ru/products/molochnyj-milka-s-karamelnoj-nachinkoj-90g-541656,125.0,131.0,MILKA,Санкт-Петербург
583318,"Шоколад The Belgian горький без сахара, 100г",https://online.metro-cc.ru/products/the-belgian-gorkij-bez-sahara-100g,329.0,,BELGIAN,Санкт-Петербург
633415478,"Шоколад Alpen Gold Max Fun Ягоды-карамель-шипучие шарики молочный, 140г",https://online.metro-cc.ru/products/140g-shokolad-alpen-gold-max-fun-yagodykarshipuch-shar,179.0,189.0,ALPEN GOLD,Санкт-Петербург
638998363,"Шоколад Zaini Women Of Cocoa темный 80%, 75г",https://online.metro-cc.ru/products/75g-shokolad-temnyy-zaini-80-women-of-cocoa,259.0,389.0,ZAINI,Санкт-Петербург
594147229,"Шоколад Кондитерская фабрика Крупской особый 85% какао, 88г",https://online.metro-cc.ru/products/88g-shokolad-osobyy-kf-im-nk-krupskoy-85-kakao,179.0,251.0,КОНДИТЕРСКАЯ ФАБРИКА КРУПСКОЙ,Санкт-Петербург
594721,"Батончик шоколадный Snickers Криспер 40г х 4шт, 160г",https://online.metro-cc.ru/products/4h40g-batonchik-snickers-shokoladnyj-krisper-mp,185.0,,SNICKERS,Санкт-Петербург
288642737,"RIOBA Шоколад горький 72% какао, 20г x 18 шт",https://online.metro-cc.ru/products/20g-shokolad-rioba-gorkiy-72-kakao-135966,682.2,,RIOBA,Санкт-Петербург
636725732,"Батончик шоколадный Акконд Прохлада на основе воздушной нуги с кокосовой стружкой, 40г",https://online.metro-cc.ru/products/40g-konfeta-akkond-prohlada-kokos,21.9,24.9,АККОНД,Санкт-Петербург
288642742,"RIOBA Шоколад молочный 32% какао, 20г",https://online.metro-cc.ru/products/20g-shokolad-rioba-molochnyy-32-kakao-135967,32.9,37.9,RIOBA,Санкт-Петербург
528223,"Шоколад Merci темный с начинкой из восхитительного марципана, 112г",https://online.metro-cc.ru/products/temnyj-merci-s-marcipanom-112g,225.0,235.0,MERCI,Санкт-Петербург
634436,"Яйцо шоколадное Конфитрейд Шоки Токи, 20г",https://online.metro-cc.ru/products/20g-shokoladnoe-yajco-konfitrejd-shoki-toki,77.9,,КОНФИТРЕЙД,Санкт-Петербург
177614142,"Шоколад Villars молочный без сахара, 100г",https://online.metro-cc.ru/products/100g-shokolad-villars-molochnyy-bez-sahara,539.0,,VILLARS,Санкт-Петербург
554962,"Яйцо кондитерское Mr.Chokky + машинка Крутой дрифт, 20г",https://online.metro-cc.ru/products/yajco-mrchokky-konditerskoe-krutoj-drift,73.9,,MR.CHOKKY,Санкт-Петербург
98926855,"Шоколад Бабаевский криспи-кешью, 90г",https://online.metro-cc.ru/products/90g-shokolad-babaevskiy-krispikeshyu,129.0,149.0,БАБАЕВСКИЙ,Санкт-Петербург
633417178,"Шоколад Воздушный пористый темный, 80г",https://online.metro-cc.ru/products/80g-shokolad-tyomnyy-vozdushnyy-poristyy,105.0,109.0,ВОЗДУШНЫЙ,Санкт-Петербург
601247098,"Шоколад Коркунов молочный классический, 90г",https://online.metro-cc.ru/products/90g-shokolad-korkunov-molochnyy,165.0,204.0,КОРКУНОВ,Санкт-Петербург
248809,"Изделие кондитерское Kinder Joy Winx с игрушкой, 24г",https://online.metro-cc.ru/products/kinder-joy-s-igrushkoj-infinimiks-20g,134.0,,KINDER JOY,Санкт-Петербург
583543,"Шоколад The Belgian горький 85% какао, 100г",https://online.metro-cc.ru/products/shokolad-85-the-belgian-gorkij-kakao-100g,269.0,,BELGIAN,Санкт-Петербург
633417188,"Шоколад Воздушный пористый молочный, 80г",https://online.metro-cc.ru/products/80g-shokolad-molochnyy-vozdushnyy-poristyy,105.0,119.0,ВОЗДУШНЫЙ,Санкт-Петербург
609041998,"Шоколад темный Бабаевский фундук-изюм, 90г",https://online.metro-cc.ru/products/90g-shokolad-temnyy-babaevskiy-fundukizyum,139.0,,БАБАЕВСКИЙ,Санкт-Петербург
177529318,"Шоколад Villars горький без сахара, 100г",https://online.metro-cc.ru/products/100g-shokolad-villars-gorkiy-bez-sahara,539.0,,VILLARS,Санкт-Петербург
